"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI1151444	PB2	United States	2016-Mar-08	A/New York/A-WC-LVD-16-065/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151119	HA	United States	2016-Mar-20	A/New York/A-WC-LVD-16-025/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151120	MP	United States	2016-Mar-20	A/New York/A-WC-LVD-16-025/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151121	NA	United States	2016-Mar-20	A/New York/A-WC-LVD-16-025/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151122	NP	United States	2016-Mar-20	A/New York/A-WC-LVD-16-025/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151123	NS	United States	2016-Mar-20	A/New York/A-WC-LVD-16-025/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151124	PA	United States	2016-Mar-20	A/New York/A-WC-LVD-16-025/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151125	PB1	United States	2016-Mar-20	A/New York/A-WC-LVD-16-025/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151126	PB2	United States	2016-Mar-20	A/New York/A-WC-LVD-16-025/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151063	HA	United States	2016-Mar-16	A/New York/A-WC-LVD-16-017/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151064	MP	United States	2016-Mar-16	A/New York/A-WC-LVD-16-017/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151065	NA	United States	2016-Mar-16	A/New York/A-WC-LVD-16-017/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151066	NP	United States	2016-Mar-16	A/New York/A-WC-LVD-16-017/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151067	NS	United States	2016-Mar-16	A/New York/A-WC-LVD-16-017/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151068	PA	United States	2016-Mar-16	A/New York/A-WC-LVD-16-017/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151069	PB1	United States	2016-Mar-16	A/New York/A-WC-LVD-16-017/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1151070	PB2	United States	2016-Mar-16	A/New York/A-WC-LVD-16-017/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Griesemer,S.; Popowich,M.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; St. George,K."
EPI1127341	NP	Australia	2016-Jan-27	A/Brisbane/30/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127342	NS	Australia	2016-Jan-27	A/Brisbane/30/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127343	PA	Australia	2016-Jan-27	A/Brisbane/30/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127344	PB1	Australia	2016-Jan-27	A/Brisbane/30/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127345	PB2	Australia	2016-Jan-27	A/Brisbane/30/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127338	HA	Australia	2016-Jan-27	A/Brisbane/30/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127339	MP	Australia	2016-Jan-27	A/Brisbane/30/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127340	NA	Australia	2016-Jan-27	A/Brisbane/30/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127330	HA	Australia	2016-Feb-11	A/Tasmania/3/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127331	MP	Australia	2016-Feb-11	A/Tasmania/3/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127332	NA	Australia	2016-Feb-11	A/Tasmania/3/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127333	NP	Australia	2016-Feb-11	A/Tasmania/3/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127334	NS	Australia	2016-Feb-11	A/Tasmania/3/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127335	PA	Australia	2016-Feb-11	A/Tasmania/3/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127336	PB1	Australia	2016-Feb-11	A/Tasmania/3/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127337	PB2	Australia	2016-Feb-11	A/Tasmania/3/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127299	HA	Australia	2016-Jan-10	A/Sydney/29/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127300	MP	Australia	2016-Jan-10	A/Sydney/29/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127301	NA	Australia	2016-Jan-10	A/Sydney/29/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127302	NP	Australia	2016-Jan-10	A/Sydney/29/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127303	NS	Australia	2016-Jan-10	A/Sydney/29/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127304	PA	Australia	2016-Jan-10	A/Sydney/29/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127305	PB1	Australia	2016-Jan-10	A/Sydney/29/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127306	PB2	Australia	2016-Jan-10	A/Sydney/29/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127284	HA	Australia	2016-Jun-10	A/South Australia/31/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127285	MP	Australia	2016-Jun-10	A/South Australia/31/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127286	NA	Australia	2016-Jun-10	A/South Australia/31/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127287	NP	Australia	2016-Jun-10	A/South Australia/31/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127288	NS	Australia	2016-Jun-10	A/South Australia/31/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127289	PA	Australia	2016-Jun-10	A/South Australia/31/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
EPI1127290	PB1	Australia	2016-Jun-10	A/South Australia/31/2016		Other Database Import	"Tan,G.; Pickett,B.; Fedorova,N.; Puri,V.; Shrivastava,S.; Amedeo,P.; Isom,R.; Hu,L.; Christensen,J.; Novotny,M.; Durbin,A.; Rocchi,I.; Williams,T.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Hatcher,E.; Barr,I."
